sgRNA_target	locus	Gene name	Product	wmean_fitness_CO2_30percent	wmean_fitness_CO2_4percent	sd_fitness_CO2_30percent	sd_fitness_CO2_4percent	p_fitness_adj_CO2_30percent	p_fitness_adj_CO2_4percent	comb_score_CO2_30percent	comb_score_CO2_4percent
clpP2	slr0165	clpP3	ATP-dependent Clp protease proteolytic subunit	-1.7350688516314194	-2.8031835361623503	0.9931369964027603	0.7690774864114878	0.3039354473386183	0.2903862800259684	0.897409962388799	1.5053765738946152
clpP3	slr0542	clpP	ATP-dependent protease ClpP	-4.482155107296451	-4.61449047766963	2.740871329544078	2.3186790134406174	0.3953668238067177	0.2903862800259684	1.806307505140132	2.478091703925203
clpP4	sll0534	clpP2	ATP-dependent Clp protease proteolytic subunit 2	-1.4717924113927179	-3.5967613483452867	1.3359522253952663	1.6453146545256319	0.6415543124880474	0.2903862800259684	0.28371237692329415	1.931546830893993
clpX	sll0535	clpX	ATP-dependent Clp protease ATPase subunit	0.4608652658918045	-0.9371445307267027	1.0262036543981132	0.9209617141114476	0.8485361072467434	0.9445730452674896	0.03287336856617769	0.023207870553264377
cmpA	slr0040	cmpA	bicarbonate transport system substrate-binding protein	-3.717153008971273	-5.419801653315118	2.0602705380603843	3.1569452630970263	0.6415543124880474	0.9445730452674896	0.7165428408241845	0.13421841676541466
cmpB	slr0041	cmpB	bicarbonate transport system permease protein	-0.5934510588431389	-0.1226264585227724	0.8312466270657061	0.3510308284075385	1	1	-0	-0
cmpR	sll0030	cmpR	cmp operon transcriptional regulator;  LysR fami ly protein	0.13623528021766626	-0.1383204196515834	0.3262218659709556	0.46260074322290384	0.8485361072467434	0.8418815484032875	0.0097176179455521	0.010339314272544073
cobA	slr0260	cobO	cob(I)alamin adenosyltransferase	0.26909859282701726	0.271438721768915	0.28118232587779335	0.18611215202628825	0.8485361072467434	0.38083581665957145	0.0191947145453116	0.11380399946854154
cobN	sll1890	cobN	cobalt-chelatase subunit CobN-like protein	-2.5750086471074387	-3.1017546792782213	1.596213706961224	1.808822582264138	0.6415543124880474	0.6202620874549323	0.4963755881697856	0.6433807310674962
cobN2	slr1211	cobN	cobalt-chelatase subunit CobN	0.5075500126735283	0.472073012010812	0.3095442837761236	0.3428510995751083	0.3039354473386183	0.6202620874549323	0.26251433039992306	0.09791963291417599
cobU	slr0216	cobP	bifunctional cobalamin biosynthesis protein Cob P	-0.019194859483148575	-0.46874071098253767	0.3286058167217573	0.6305892798594525	1	1	-0	-0
cobW	slr0502	cobW	cobalamin synthesis protein cobW homolog	-1.026501650017006	-1.6517420493818609	1.249737898939302	1.979132313568869	0.9518401811534895	0.8418815484032875	0.022004054226978872	0.12346608106563516
codA	slr1237	codA	cytosine deaminase	0.27418858602619045	-1.0329490409028432	1.0107172422598112	0.7772308559287833	0.8485361072467434	0.8418815484032875	0.019557782094157948	0.07721191699909088
comEc	sll1929	comE	competence protein ComE	-2.476757817953817	-1.0514629929092396	1.5393606811822411	0.8296416823208199	0.6415543124880474	0.9445730452674896	0.4774361126988657	0.02603890459891286
cpcA	sll1578	cpcA	phycocyanin alpha subunit	1.1973188703851445	-3.2342264044772504	0.3063725868865696	0.7213148404585635	0.3039354473386183	0.2903862800259684	0.6192756451304129	1.7368568990088005
cpcB	sll1577	cpcB	phycocyanin beta subunit	0.9234528078768895	-3.769696334099713	0.3571341214680164	0.3347457295902478	0.3039354473386183	0.2903862800259684	0.4776270110580455	2.0244170525555814
cpcC	sll1580	cpcC1	phycobilisome rod linker polypeptide	2.270233218634339	-2.039106649507413	1.3536977956606417	0.975739689808458	0.3039354473386183	0.2903862800259684	1.1742069517488138	1.0950490191746818
cpcC2	sll1579	cpcC2	phycobilisome rod linker polypeptide	2.2824375626390503	-1.7071511595589994	0.8512575881283728	0.2761528963532426	0.3039354473386183	0.2903862800259684	1.1805192660318755	0.9167809850993313
cpcD	ssl3093	cpcD	phycobilisome small rod linker polypeptide	0.0055390252460189165	0.11794298876033349	0.11976587271816933	0.09941843234893791	1	0.38083581665957145	-0	0.04944903859968117
cpcE	slr1878	cpcE	phycocyanin alpha-subunit phycocyanobilin lyase	1.8908906331601467	-1.9523158205550735	0.8122643319242386	1.345276717521927	0.3039354473386183	0.49200989978000487	0.9780038932691605	0.6013643427013495
cpcF	sll1051	cpcF	phycocyanin alpha-subunit phycocyanobilin lyase	2.522793692441079	-1.002742768194206	1.2290151528654116	0.9841750111948966	0.3039354473386183	0.9445730452674896	1.3048359380779118	0.024832374942664787
cpcG	slr2051	cpcG1	phycobilisome rod-core linker polypeptide	2.6241210480004615	-2.7879644385105604	0.7197303052674162	1.5930753145264667	0.3039354473386183	0.38083581665957145	1.3572443357365993	1.1688881431908638
cpcG2	sll1471	cpcG2	phycobilisome rod-core linker polypeptide	0.5553772786556266	0.4272038055825984	0.2685709958070457	0.1172579547770789	0.3039354473386183	0.2903862800259684	0.2872514841594394	0.2294186566474708
crtE	slr0739	crtE	geranylgeranyl pyrophosphate synthase	-2.6009758035906927	-4.474530568376422	1.6954925486839068	2.356172526813991	0.3953668238067177	0.2903862800259684	1.0481926667521317	2.4029298866498148
crtO	slr0088	crtO	beta-carotene ketolase	0.8869719798528966	-0.053567798803728306	0.5053864753223808	0.09480903226730307	0.3039354473386183	0.9445730452674896	0.45875844657765547	0.001326577171075426
crtQ	slr0940	crtQ-2	zeta-carotene desaturase	-1.4386385489999267	-1.5454838453764506	0.6103329746674816	0.7002473807811639	0.3039354473386183	0.2903862800259684	0.7440906825888648	0.8299617724451176
crtX	slr1125	crtX	probable glucosyl transferase	2.25329341251305	-0.3190086683946178	1.4588503591721738	0.31963508998096524	0.8485361072467434	0.6202620874549323	0.16072668156916747	0.06617029762532928
cscK	slr1448	cscK	fructokinase	-0.912138864139449	-0.009465879469381959	0.6922149474798557	0.15175743235418113	0.6415543124880474	1	0.17582988146014106	-0
csgA	sll1704	csgA	probable short chain dehydrogenase	0.14411210078379955	-3.360471732120828e-4	0.15615602959020133	0.11382088476488211	0.5048438675696012	1	0.04277865605841743	-0
ctaB	sll1899	ctaB	cytochrome c oxidase folding protein	-0.21695396347410806	0.2299236962204846	0.6973622024669498	0.1223968001233116	1	0.2903862800259684	-0	0.12347452159605339
ctaC	slr1136	ctaCI	cytochrome c oxidase subunit II	0.5229328722798435	0.13476839979325053	0.23382336892985142	0.18821966081068747	0.3039354473386183	0.49200989978000487	0.27047063221915946	0.04151219249738932
ctaC2	sll0813	ctaC	cytochrome c oxidase subunit II	-0.7394911854920656	-0.10902811610058533	0.6442069296589394	0.9353150455311409	0.7799007804716042	0.8418815484032875	0.07983594539165886	0.008149743615200706
ctaD	slr1137	ctaDI	cytochrome c oxidase subunit I	-0.17135439048754103	0.1918412927098489	1.493835313613979	0.2145711184215483	0.8485361072467434	0.6202620874549323	0.012222652585955793	0.03979263478738995
ctaD2	slr2082	ctaDII	cytochrome c oxidase subunit I	-0.11173284579504504	0.0628584079964018	0.7885670135539508	0.18973613727204533	0.8485361072467434	0.9445730452674896	0.007969867318294967	0.0015566540145451702
ctaE	slr1138	ctaEI	cytochrome c oxidase subunit III	0.28282510433308444	-0.08472551851594803	0.3816845980111645	0.44132882118092837	0.6415543124880474	0.8418815484032875	0.054519225661714174	0.006333148533291127
ctaE2	slr2083	ctaEII	cytochrome c oxidase subunit III	-0.6406633994875153	-0.7128210457359022	1.6186533738821955	1.045834273833271	0.8485361072467434	1	0.04569831058424302	-0
ctpA	slr0008	ctpA	carboxyl-terminal processing protease	-0.9191501010755407	-1.1485113427022142	0.634179753347652	1.3350923076076497	0.5048438675696012	0.9445730452674896	0.2728431951662338	0.02844225377884859
ctpB	slr0257	ctpB	periplasmic carboxyl-terminal protease	-0.7659942039855115	-0.3457580268587902	0.15611296071749003	0.86148504037125	0.3039354473386183	1	0.39618648513131316	-0
ctrl1	NA	NA	NA	0.5390581117995806	0.023655662940931316	NA	NA	1	1	-0	-0
ctrl10	NA	NA	NA	0.5760006102545243	0.2616661053954936	NA	NA	1	1	-0	-0
ctrl2	NA	NA	NA	0.4408828609051142	0.12300290598627339	NA	NA	1	1	-0	-0
ctrl3	NA	NA	NA	0.3297500772367842	0.0656729474034878	NA	NA	1	1	-0	-0
ctrl4	NA	NA	NA	0.006247455207049635	0.17389106485268196	NA	NA	1	1	-0	-0
ctrl5	NA	NA	NA	0.02410946889404646	-0.025465592523203927	NA	NA	1	1	-0	-0
ctrl6	NA	NA	NA	-1.839333151312471	-0.5767141137588725	NA	NA	1	1	-0	-0
ctrl7	NA	NA	NA	-0.10082565128008478	0.23351434999447324	NA	NA	1	1	-0	-0
ctrl8	NA	NA	NA	-1.319653968616614	0.21047931412291798	NA	NA	1	1	-0	-0
ctrl9	NA	NA	NA	0.7022060464008655	0.179251911670174	NA	NA	1	1	-0	-0
cyaA	sll0646	cya2	guanylyl cyclase	-1.5741100985331316	-1.1656742399061613	1.397222047818897	1.2722250336278187	1	0.9445730452674896	-0	0.028867283519265808
cyaA2	slr1991	cya1	adenylate cyclase	-0.18962739985029708	-0.21175847152717905	0.4031876003896872	0.522108054488551	0.9518401811534895	0.8418815484032875	0.0040648464512042575	0.015828735862051854
cydA	slr1379	cydA	quinol oxidase subunit I	-0.4884512245119553	-0.03577300596376683	1.179770165739048	0.3354506771376743	0.9518401811534895	0.9445730452674896	0.01047042372627188	8.858988816425893e-4
cydB	slr1380	cydB	quinol oxidase subunit II	0.4695007055479874	0.23031453919091444	0.18517851615505485	0.1263731058283599	0.3039354473386183	0.2903862800259684	0.24283451928214203	0.12368441361495484
cynS	slr0899	cynS	cyanate lyase	-2.329433967185106	-1.135972239117197	1.3255405748198548	0.9592283702686106	0.3953668238067177	0.9445730452674896	0.9387613674513813	0.02813172975260325
cyp	slr1251	cyp	peptidyl-prolyl cis-trans isomerase	0.2663092188967125	-0.15419811345813977	0.37612561783431925	0.39194035395328164	0.7799007804716042	1	0.028750915053823028	-0
cyp2	slr0574	cyp	cytochrome P450	0.15198493327039522	-1.672727671677056	0.9026203446480202	1.7751165090967007	0.8485361072467434	0.8418815484032875	0.010841035542645072	0.12503473553228206
cysA	slr1455	cysA	sulfate transport system ATP-binding protein	-0.4768377738110152	-0.5303126483229403	0.5264052778442136	0.6231399563418379	0.9518401811534895	1	0.01022147819463869	-0
cysC	slr0676	cysC	adenylylsulfate kinase	-1.5430446607490023	-1.9858570699758347	0.6292496273974767	0.7626312832652249	0.3039354473386183	0.2903862800259684	0.7980914703557599	1.0664527219424573
cysE	slr1348	cysE	serine acetyltransferase	-1.3076946124122206	-1.5530152503419137	0.9280856801187027	0.9562938490586604	0.3953668238067177	0.2903862800259684	0.5270006361418139	0.8340063169628994
cysG	sll0378	cobA	uroporphyrin-III C-methyltransferase	-2.8460947594320483	-1.7388287150122326	0.5436061415430274	1.0737020455139858	0.3039354473386183	0.38083581665957145	1.4720532782404203	0.7290251769148975
cysH	slr1791	cysH	phosphoadenosine phosphosulfate reductase	-3.4060095123879486	-4.1483669456434304	0.362936246737594	1.2555821927644795	0.3039354473386183	0.2903862800259684	1.7616516287143118	2.2277722237338002
cysK	slr1842	cysK	cysteine synthase	-0.17964469178007852	-0.1733400781341293	0.1543319967345151	0.10761265180271075	0.3953668238067177	0.2903862800259684	0.07239677058312911	0.09308776595392634
cysM	sll0712	cysM	cysteine synthase	-1.0681319836410128	-1.6628801980799797	0.6348272789537234	1.0024750538828704	0.5048438675696012	0.38083581665957145	0.31706741144329137	0.6971828335518422
cysQ	sll0895	cysQ	CysQ protein homolog	-0.7339355498962883	-2.0414048127055073	1.1517867999968066	1.7387501630197817	1	0.8418815484032875	-0	0.1525929864094697
cysS	slr0958	cysS	cysteinyl-tRNA synthetase	-3.166699553230628	-4.753717520093729	1.347373704346071	1.8890454936832766	0.3039354473386183	0.2903862800259684	1.6378760556327558	2.552859954171423
cysT	slr1453	cysT	sulfate transport system permease protein	-0.9150613431431339	-2.9669363943288873	0.6035082895266813	2.184246055470031	0.8485361072467434	1	0.06527102608958138	-0
cysW	slr1454	cysW	sulfate transport system permease protein	-0.4135479504609733	0.09583823368056499	0.4045020061371639	0.20341435206988362	0.6415543124880474	0.49200989978000487	0.0797182205104689	0.029520682973610875
cytM	sll1245	cytM	cytochrome cM	1.3834399006641787	0.04271032796903975	0.21365611517330912	0.5482236854456373	0.3039354473386183	0.9445730452674896	0.715540912428263	0.0010576978580073553
dacB	slr0804	dacB	probable D-alanyl-D-alanine carboxypeptidase	-0.5923503436577847	0.051644623061538615	0.2277717582803661	0.2860240322168548	0.3039354473386183	0.8418815484032875	0.30637464278325277	0.003860384386234129
dacB2	slr0646	dacB	probable D-alanyl-D-alanine carboxypeptidase	-0.628129229504023	0.25890555203292015	0.388545638869046	0.16317780378065735	0.3039354473386183	0.38083581665957145	0.3248801496808007	0.10854931497592676
dapA	slr0550	dapA	dihydrodipicolinate synthase	-2.5337505427353717	-2.0670336108875396	1.3332573661513487	1.0071299716296707	0.3039354473386183	0.2903862800259684	1.3105030253530106	1.110046465078369
dapB	sll1058	dapB	dihydrodipicolinate reductase	-1.8533026820430103	-2.825410871346449	0.9255438882530045	1.7105046454537765	0.3039354473386183	0.38083581665957145	0.958562704081432	1.184588017530024
dapF	slr1665	dapF	diaminopimelate epimerase	-1.1776291110691786	-3.042360722809709	0.798375181232392	1.7937276465730325	1	0.6202620874549323	-0	0.631060953688263
dcoH	ssl2296	dcoH	pterin-4a-carbinolamine dehydratase	0.07194770236986345	0.3014955058567205	0.3998944335261339	0.3520232978397029	0.9518401811534895	0.7642900732302685	0.0015422684848356392	0.035197122344908884
dctP	sll1314	dctP	putative C4-dicarboxylase binding protein;  peri plasmic protein	-0.22663494257399175	-0.2553584748446578	0.5401366833483575	0.5320296468700213	0.8485361072467434	0.8418815484032875	0.01616579627191608	0.0190877928958498
ddh	slr1556	ddh	2-hydroxyacid dehydrogenase homolog	-0.3628917834909368	0.23969546699094613	0.5452249446159398	0.15620075495613583	0.8485361072467434	0.2903862800259684	0.02588495213509051	0.12872219611095856
ddlA	slr1874	ddl	D-alanine--D-alanine ligase	-3.9663291582240987	-3.1364862306548167	1.9147977194664867	1.8692317635552114	0.3039354473386183	0.38083581665957145	2.051459397335555	1.3150101614109713
deaD	slr0083	crhR	RNA helicase Light	1.1165643611599483	-0.10810545254077746	0.22392213603339725	0.33872339982714206	0.3039354473386183	0.9445730452674896	0.5775079071998007	0.002677172267892254
def	slr1549	def	polypeptide deformylase	0.16836859383048158	-1.280087216398627	0.5260792155337394	1.2317065264756857	0.9518401811534895	1	0.003609143413169106	-0
degT	slr1666	degT	pleiotropic regulatory protein homolog	-2.697890177145169	-2.757936026401616	0.954604568039544	1.1524259842426967	0.3039354473386183	0.2903862800259684	1.3953991048392547	1.4810775794327227
deoC	sll1776	deoC	deoxyribose-phosphate aldolase	-3.8569237763986055	-3.3516379924372934	2.2914525715973357	1.8905059919871197	0.3953668238067177	0.49200989978000487	1.5543394187142385	1.0323921760373125
desA	slr1350	desA	acyl-lipid desaturase (delta 12)	0.4216180661772828	-0.393530907680663	0.502180552673788	0.295593591159317	0.8485361072467434	0.2903862800259684	0.03007387865688878	0.21133550546497082
desB	sll1441	desB	acyl-lipid desaturase (omega-3)	-1.7726903170005748	-3.4933336334072433	1.7226146136726563	3.0023577253749827	0.8485361072467434	1	0.12644542007671083	-0
desC(des9)	sll0541	desC; des9	acyl-lipid desaturase (delta 9)	-3.4688906536401745	-4.752854269597115	0.6390741369454682	0.8964900732457282	0.3039354473386183	0.2903862800259684	1.7941749274601027	2.5523963680172375
desD(des6)	sll0262	desD	acyl-lipid desaturase (delta 6)	0.25075667221528225	-1.1124582747399885	0.4616526619251143	0.6832768948166507	1	0.2903862800259684	-0	0.5974166887843079
devB	sll1479	devB	6-phosphogluconolactonase	-0.14964164759862217	0.3965265025654299	0.08466897389610528	0.21398819822172552	0.3039354473386183	0.2903862800259684	0.07739745037611029	0.21294421153299384
dfp	sll0250	dfp	pantothenate metabolism flavoprotein	-1.84772690521297	-3.1055914366586004	1.0459372791800239	2.0132195485519837	0.3953668238067177	0.38083581665957145	0.7446335292820087	1.3020571416774074
dfr	sll0698	dspA;  dfr;  hik33;  nblS	drug sensory protein A;  low temperature sensor;  two-component sensor histidine kinase	0.03188395419506956	-0.20626076698172366	0.8271809583568215	0.3933269784821523	1	0.8418815484032875	-0	0.015417787896334004
dfrA	slr1706	dfrA	dihydroflavonol 4-reductase	-0.6642449571214495	0.18041690659156437	0.7874773463107809	0.08626938707763472	0.9518401811534895	0.2903862800259684	0.014238732160104647	0.09688819201945548
dgkA	slr0054	dgkA	diacylglycerol kinase	-2.6374192708503785	-2.142096580643555	0.8357928999623148	1.2520266363134605	0.3039354473386183	0.2903862800259684	1.3641224245550119	1.1503570743481295
dgt	sll0398	dgt	deoxyguanosinetriphosphate triphosphohydrolase	-2.463304728910479	-4.286883523584485	1.4976885282538677	2.3456378077789393	1	0.6202620874549323	-0	0.8892058014229544
divK	slr2041	divK	probable two-component response regulator	-0.8024322885743689	-2.5660138797858005	0.9020268345247037	1.7886622814872926	1	0.7642900732302685	-0	0.2995610306326625
dnaA	sll0848	dnaA	chromosomal replication initiator protein DnaA	0.7405361771040637	-0.3983550781182693	0.10734182705503331	0.2677820984229431	0.3039354473386183	0.2903862800259684	0.3830191189344665	0.21392620032014598
dnaB	slr0833	dnaB	replicative DNA helicase [Contains: Ssp dnaB in tein]	-1.8174849333071774	-3.8495811408427683	1.17396111368429	1.9398164421633246	0.6415543124880474	0.2903862800259684	0.35035033912351465	2.0673171035617774
