tu	gene
TU2PN3-12918	SGL_RS02855
TU2PN3-12919	SGL_RS02860
TU2PN3-12926	SGL_RS02900
TU2PN3-12927	SGL_RS02905
TU2PN3-12819	SGL_RS02120
TU2PN3-12820	SGL_RS02125
TU2PN3-12821	SGL_RS02130
TU2PN3-12822	SGL_RS02135
TU2PN3-12823	SGL_RS02140
TU2PN3-15167	SGL_RS02150
TU2PN3-15169	SGL_RS02160
TU2PN3-16046	SLR1119-AS2
TU2PN3-15170	SGL_RS02225
TU2PN3-12837	SGL_RS02250
TU2PN3-12841	SGL_RS02270
TU2PN3-12842	SGL_RS02275
TU2PN3-13321	SGL_RS05530
TU2PN3-13324	SGL_RS05560
TU2PN3-13329	SGL_RS05595
TU2PN3-13334	SGL_RS05635
TU2PN3-13335	SGL_RS05640
TU2PN3-13336	SGL_RS05645
TU2PN3-14082	SGL_RS10895
TU2PN3-14092	SGL_RS10955
TU2PN3-14096	SGL_RS10975
TU2PN3-14097	SGL_RS10980
TU2PN3-14098	SGL_RS10985
TU2PN3-14105	SGL_RS11035
TU2PN3-14106	SGL_RS11040
TU2PN3-16052	SLR1171-AS
TU2PN3-14111	SGL_RS19610
TU2PN3-14111	SGL_RS11070
TU2PN3-15122	SGL_RS18100
TU2PN3-15129	SGL_RS18135
TU2PN3-15130	SGL_RS18145
TU2PN3-15130	SGL_RS18140
TU2PN3-15133	SGL_RS18160
TU2PN3-15134	SGL_RS18170
TU2PN3-15134	SGL_RS18165
TU2PN3-15135	SGL_RS18175
TU2PN3-13379	SGL_RS05970
TU2PN3-16108	SLR1197-AS
TU2PN3-13382	SGL_RS06000
TU2PN3-13385	SGL_RS06020
TU2PN3-13386	SGL_RS06025
TU2PN3-13388	SGL_RS06035
TU2PN3-13389	SGL_RS06040
TU2PN3-13390	SGL_RS06045
TU2PN3-13392	SGL_RS06055
TU2PN3-16069	SLR1212-AS
TU2PN3-16070	SLR1213-AS
TU2PN3-13397	SGL_RS06090
TU2PN3-13485	SGL_RS06650
TU2PN3-13486	SGL_RS19805
TU2PN3-13490	SGL_RS06675
TU2PN3-13493	SGL_RS06695
TU2PN3-13495	SGL_RS06705
TU2PN3-13496	SGL_RS06710
TU2PN3-13497	SGL_RS06720
TU2PN3-13501	SGL_RS06740
TU2PN3-13503	SGL_RS06750
TU2PN3-15318	SGL_RS08320
TU2PN3-13722	SGL_RS08360
TU2PN3-15981	SLR1246-AS
TU2PN3-13729	SGL_RS08410
TU2PN3-13731	SGL_RS08435
TU2PN3-13736	SGL_RS08465
TU2PN3-13737	SGL_RS08470
TU2PN3-13738	SGL_RS08485
TU2PN3-13738	SGL_RS08480
TU2PN3-13738	SGL_RS08475
TU2PN3-13741	SGL_RS08495
TU2PN3-16194	SLR1270-AS
TU2PN3-14055	SGL_RS10680
TU2PN3-14055	SGL_RS20030
TU2PN3-16195	SLR1277-AS
TU2PN3-14060	SGL_RS18900
TU2PN3-14064	SGL_RS10780
TU2PN3-14064	SGL_RS10775
TU2PN3-12978	SGL_RS03235
TU2PN3-15203	SGL_RS03260
TU2PN3-12986	SGL_RS03275
TU2PN3-12987	SGL_RS03280
TU2PN3-16100	SLR1302-AS
TU2PN3-12992	SGL_RS03320
TU2PN3-16144	SLR1305-AS
TU2PN3-12993	SGL_RS03325
TU2PN3-12998	SGL_RS03355
TU2PN3-16014	SLR1311-AS
TU2PN3-12792	SGL_RS01925
TU2PN3-16022	SLR1315-AS
TU2PN3-15348	SGL_RS09775
TU2PN3-13961	SGL_RS10045
TU2PN3-13961	SGL_RS10040
TU2PN3-13961	SGL_RS10035
TU2PN3-13964	SGL_RS10065
TU2PN3-13965	SGL_RS10070
TU2PN3-15358	SGL_RS10155
TU2PN3-13540	SGL_RS18760
TU2PN3-15269	SGL_RS07040
TU2PN3-13242	SGL_RS04995
TU2PN3-13244	SGL_RS05005
TU2PN3-13249	SGL_RS05040
TU2PN3-13250	SGL_RS05050
TU2PN3-13251	SGL_RS05055
TU2PN3-16163	SLR1393-AS2
TU2PN3-13265	SGL_RS05145
TU2PN3-13265	SGL_RS05140
TU2PN3-13266	SGL_RS05155
TU2PN3-13267	SGL_RS05160
TU2PN3-13268	SGL_RS05165
TU2PN3-15962	SLR1397-AS
TU2PN3-16003	SLR1397-AS2
TU2PN3-13269	SGL_RS05170
TU2PN3-16026	SLR1400-AS
TU2PN3-15279	SGL_RS20135
TU2PN3-16174	SLR1403-AS6
TU2PN3-16173	SLR1403-AS7
TU2PN3-13592	SGL_RS07355
TU2PN3-13593	SGL_RS07360
TU2PN3-13594	SGL_RS07370
TU2PN3-13594	SGL_RS07365
TU2PN3-12895	SGL_RS02710
TU2PN3-12897	SGL_RS02720
TU2PN3-12898	SGL_RS02725
TU2PN3-16098	SLR1417-AS
TU2PN3-14971	SGL_RS17015
TU2PN3-15560	SGL_RS17090
TU2PN3-15562	SGL_RS17100
TU2PN3-15563	SGL_RS17115
TU2PN3-13515	SGL_RS06850
TU2PN3-13516	SGL_RS06860
TU2PN3-13516	SGL_RS06855
TU2PN3-15268	SGL_RS06880
TU2PN3-13523	SGL_RS06915
TU2PN3-13525	SGL_RS06925
TU2PN3-13531	SGL_RS06965
TU2PN3-13531	SGL_RS06960
TU2PN3-15564	SGL_RS17130
TU2PN3-14988	SGL_RS17170
TU2PN3-15567	SGL_RS17185
TU2PN3-14990	SGL_RS17195
TU2PN3-14992	SGL_RS17205
TU2PN3-14025	SGL_RS10490
TU2PN3-14026	SGL_RS10495
TU2PN3-14028	SGL_RS10505
TU2PN3-14030	SGL_RS10515
TU2PN3-14036	SGL_RS10540
TU2PN3-15375	SGL_RS10575
TU2PN3-12804	SGL_RS02010
TU2PN3-12805	SGL_RS02015
TU2PN3-12806	SGL_RS02020
TU2PN3-16023	SLR1494-AS
TU2PN3-15164	SGL_RS02075
TU2PN3-12818	SGL_RS02115
TU2PN3-15336	SGL_RS09255
TU2PN3-15337	SGL_RS09275
TU2PN3-13862	SGL_RS09295
TU2PN3-16115	SLR1507-AS
TU2PN3-15611	SGL_RS09390
TU2PN3-13878	SGL_RS09395
TU2PN3-13880	SGL_RS09405
TU2PN3-13881	SGL_RS09410
TU2PN3-13883	SGL_RS18850
TU2PN3-15382	SGL_RS10820
TU2PN3-15383	SGL_RS10835
TU2PN3-14080	SGL_RS10885
TU2PN3-13450	SGL_RS06420
TU2PN3-13452	SGL_RS06430
TU2PN3-13454	SGL_RS06440
TU2PN3-13455	SGL_RS06445
TU2PN3-13459	SGL_RS06475
TU2PN3-16110	SLR1545-AS
TU2PN3-13461	SGL_RS06490
TU2PN3-13461	SGL_RS06485
TU2PN3-15256	SGL_RS06560
TU2PN3-15574	SGL_RS17395
TU2PN3-16137	SLR1557-AS
TU2PN3-16234	SLR1557-AS2
TU2PN3-15031	SGL_RS17460
TU2PN3-15032	SGL_RS17465
TU2PN3-15035	SGL_RS17485
TU2PN3-15035	SGL_RS17480
TU2PN3-15036	SGL_RS17490
TU2PN3-15038	SGL_RS17505
TU2PN3-15039	SGL_RS17510
TU2PN3-15041	SGL_RS17520
TU2PN3-15577	SGL_RS17575
TU2PN3-15580	SGL_RS19130
TU2PN3-15054	SGL_RS17625
TU2PN3-13090	SGL_RS03990
TU2PN3-13091	SGL_RS03995
TU2PN3-13092	SGL_RS04000
TU2PN3-13093	SGL_RS04005
TU2PN3-13094	SGL_RS04010
TU2PN3-15213	SGL_RS04025
TU2PN3-16007	SLR1596-AS
TU2PN3-15215	SGL_RS04035
TU2PN3-13102	SGL_RS04085
TU2PN3-13104	SGL_RS04095
TU2PN3-13107	SGL_RS04110
TU2PN3-13117	SGL_RS04175
TU2PN3-16153	SLR1609-AS2
TU2PN3-13029	SGL_RS03565
TU2PN3-16146	SLR1611-AS
TU2PN3-13030	SGL_RS03570
TU2PN3-13031	SGL_RS03575
TU2PN3-13033	SGL_RS03595
TU2PN3-13033	SGL_RS03590
TU2PN3-13033	SGL_RS03585
TU2PN3-13034	SGL_RS03600
TU2PN3-13035	SGL_RS03605
TU2PN3-14174	SGL_RS11495
TU2PN3-16197	SLR1626-AS
TU2PN3-14178	SGL_RS11530
TU2PN3-14178	SGL_RS11525
TU2PN3-15400	SGL_RS11550
TU2PN3-14182	SGL_RS11565
TU2PN3-14183	SGL_RS11570
TU2PN3-14185	SGL_RS11580
TU2PN3-14194	SGL_RS11660
TU2PN3-15078	SGL_RS17795
TU2PN3-15079	SGL_RS17800
TU2PN3-15086	SGL_RS17835
TU2PN3-16094	SLR1657-AS
TU2PN3-15087	SGL_RS17840
TU2PN3-15088	SGL_RS17845
TU2PN3-15089	SGL_RS17850
TU2PN3-15587	SGL_RS17875
TU2PN3-15092	SGL_RS17885
TU2PN3-16237	SLR1666-AS
TU2PN3-15094	SGL_RS17900
TU2PN3-15094	SGL_RS17895
TU2PN3-14118	SGL_RS11100
TU2PN3-14119	SGL_RS11105
TU2PN3-14121	SGL_RS11120
TU2PN3-14121	SGL_RS11115
TU2PN3-14130	SGL_RS11175
TU2PN3-14131	SGL_RS11180
TU2PN3-14132	SGL_RS19230
TU2PN3-14132	SGL_RS11190
TU2PN3-15389	SGL_RS11205
TU2PN3-15391	SGL_RS11215
TU2PN3-14139	SGL_RS11250
TU2PN3-16121	SLR1691-AS
TU2PN3-14141	SGL_RS11260
TU2PN3-15238	SGL_RS05190
TU2PN3-13276	SGL_RS05220
TU2PN3-13283	SGL_RS05260
TU2PN3-13287	SGL_RS05285
TU2PN3-16164	SLR1705-AS
TU2PN3-16165	SLR1705-AS3
TU2PN3-13288	SGL_RS05290
TU2PN3-13290	SGL_RS05300
TU2PN3-13769	SGL_RS08690
TU2PN3-13775	SGL_RS19855
TU2PN3-13776	SGL_RS18810
TU2PN3-16181	SLR1721-AS
TU2PN3-13787	SGL_RS08790
TU2PN3-15326	SGL_RS08800
TU2PN3-15328	SGL_RS08840
TU2PN3-13673	SGL_RS08005
TU2PN3-13685	SGL_RS08095
TU2PN3-13688	SGL_RS08110
TU2PN3-16004	SLR1744-AS
TU2PN3-13692	SGL_RS08130
TU2PN3-15259	SGL_RS06605
TU2PN3-13483	SGL_RS06630
TU2PN3-13142	SGL_RS04325
TU2PN3-13146	SGL_RS04365
TU2PN3-13147	SGL_RS04370
TU2PN3-16105	SLR1763-AS
TU2PN3-15224	SGL_RS04380
TU2PN3-15226	SGL_RS04415
TU2PN3-13151	SGL_RS04425
TU2PN3-13152	SGL_RS04430
TU2PN3-12928	SGL_RS02910
TU2PN3-12930	SGL_RS02925
TU2PN3-12945	SGL_RS03025
TU2PN3-16099	SLR1788-AS
TU2PN3-12946	SGL_RS03030
TU2PN3-16142	SLR1790-AS2
TU2PN3-12955	SGL_RS03090
TU2PN3-15199	SGL_RS03115
TU2PN3-12965	SGL_RS03145
TU2PN3-12970	SGL_RS03170
TU2PN3-12971	SGL_RS03175
TU2PN3-16066	SLR1800-AS
TU2PN3-13650	SGL_RS07830
TU2PN3-13655	SGL_RS07875
TU2PN3-13657	SGL_RS07885
TU2PN3-13661	SGL_RS07905
TU2PN3-13662	SGL_RS07910
TU2PN3-13663	SGL_RS07915
TU2PN3-13664	SGL_RS07920
TU2PN3-13665	SGL_RS07930
TU2PN3-13665	SGL_RS07925
TU2PN3-16177	SLR1816-AS
TU2PN3-15305	SGL_RS07955
TU2PN3-15306	SGL_RS07970
TU2PN3-15307	SGL_RS07985
TU2PN3-13420	SGL_RS06240
TU2PN3-13420	SGL_RS06235
TU2PN3-13440	SGL_RS06365
TU2PN3-16169	SLR1844-AS
TU2PN3-13158	SGL_RS04460
TU2PN3-16106	SLR1847-AS
TU2PN3-13164	SGL_RS04495
TU2PN3-13597	SGL_RS07415
TU2PN3-13597	SGL_RS07410
TU2PN3-13598	SGL_RS07420
TU2PN3-13600	SGL_RS07440
TU2PN3-13602	SGL_RS07455
TU2PN3-13603	SGL_RS07465
TU2PN3-13604	SGL_RS07470
TU2PN3-13605	SGL_RS07480
TU2PN3-13605	SGL_RS07475
TU2PN3-13609	SGL_RS07510
TU2PN3-15285	SGL_RS07520
TU2PN3-13619	SGL_RS07580
TU2PN3-13620	SGL_RS07600
TU2PN3-15291	SGL_RS07650
TU2PN3-16113	SLR1887-AS
TU2PN3-13635	SGL_RS07715
TU2PN3-13362	SGL_RS05865
TU2PN3-13363	SGL_RS05870
TU2PN3-13367	SGL_RS05895
TU2PN3-13369	SGL_RS18720
TU2PN3-13196	SGL_RS04715
TU2PN3-13196	SGL_RS04710
TU2PN3-13197	SGL_RS04720
TU2PN3-13200	SGL_RS04745
TU2PN3-13201	SGL_RS04750
TU2PN3-13202	SGL_RS04755
TU2PN3-13205	SGL_RS04770
TU2PN3-13208	SGL_RS04785
TU2PN3-13213	SGL_RS04815
TU2PN3-16054	SLR1926-AS3
TU2PN3-14280	SGL_RS12290
TU2PN3-14280	SGL_RS12285
TU2PN3-16204	SLR1930-AS
TU2PN3-14283	SGL_RS12310
TU2PN3-14291	SGL_RS12350
TU2PN3-14294	SGL_RS19925
TU2PN3-14295	SGL_RS18970
TU2PN3-14297	SGL_RS12415
TU2PN3-14301	SGL_RS12440
TU2PN3-14302	SGL_RS12445
TU2PN3-14305	SGL_RS12460
TU2PN3-14306	SGL_RS12470
TU2PN3-14308	SGL_RS12480
TU2PN3-13977	SGL_RS10165
TU2PN3-13978	SGL_RS10175
TU2PN3-13979	SGL_RS10180
TU2PN3-15360	SGL_RS10205
TU2PN3-15362	SGL_RS18885
TU2PN3-15364	SGL_RS10220
TU2PN3-15367	SGL_RS10245
TU2PN3-15368	SGL_RS10260
TU2PN3-16192	SLR1969-AS2
TU2PN3-13992	SGL_RS10285
TU2PN3-13993	SGL_RS10290
TU2PN3-15369	SGL_RS10305
TU2PN3-15371	SGL_RS10340
TU2PN3-14004	SGL_RS10360
TU2PN3-14005	SGL_RS10365
TU2PN3-14013	SGL_RS10410
TU2PN3-14014	SGL_RS10415
TU2PN3-13763	SGL_RS08640
TU2PN3-13764	SGL_RS08650
TU2PN3-13764	SGL_RS18805
TU2PN3-13766	SGL_RS08665
TU2PN3-13768	SGL_RS08680
TU2PN3-15240	SGL_RS05340
TU2PN3-13305	SGL_RS05425
TU2PN3-13309	SGL_RS05445
TU2PN3-13310	SGL_RS05450
TU2PN3-13318	SGL_RS05505
TU2PN3-15229	SGL_RS04510
TU2PN3-13166	SGL_RS04520
TU2PN3-16035	SLR2034-AS
TU2PN3-13171	SGL_RS04560
TU2PN3-13172	SGL_RS04570
TU2PN3-13172	SGL_RS04565
TU2PN3-13176	SGL_RS04590
TU2PN3-16157	SLR2043-AS
TU2PN3-16008	SLR2043-AS2
TU2PN3-13183	SGL_RS04640
TU2PN3-15985	SLR2046-AS4
TU2PN3-13188	SGL_RS04665
TU2PN3-15233	SGL_RS04675
TU2PN3-13748	SGL_RS08540
TU2PN3-15322	SGL_RS08560
TU2PN3-16114	SLR2067-AS2
TU2PN3-13400	SGL_RS06120
TU2PN3-16037	SLR2076-AS
TU2PN3-16009	SLR2076-AS3
TU2PN3-13410	SGL_RS06175
TU2PN3-13411	SGL_RS06180
TU2PN3-13825	SGL_RS09060
TU2PN3-13830	SGL_RS09085
TU2PN3-16073	SLR2087-AS
TU2PN3-15984	SLR2089-AS3
TU2PN3-15333	SGL_RS09145
TU2PN3-13846	SGL_RS18835
TU2PN3-13850	SGL_RS09200
TU2PN3-13851	SGL_RS09205
TU2PN3-15335	SGL_RS09230
TU2PN3-13888	SGL_RS09455
TU2PN3-13889	SGL_RS09460
TU2PN3-13893	SGL_RS09490
TU2PN3-13893	SGL_RS09485
TU2PN3-13894	SGL_RS19865
TU2PN3-13895	SGL_RS18860
TU2PN3-16188	SLR2118-AS
TU2PN3-13897	SGL_RS09535
TU2PN3-13897	SGL_RS09530
TU2PN3-13897	SGL_RS09525
TU2PN3-13899	SGL_RS09570
TU2PN3-13900	SGL_RS09575
TU2PN3-13901	SGL_RS09580
TU2PN3-16189	SLR2130-AS
TU2PN3-13906	SGL_RS09605
TU2PN3-15300	SGL_RS07805
TU2PN3-15302	SGL_RS07815
TU2PN3-13649	SGL_RS07825
TU2PN3-12658	SGL_RS00020
TU2PN3-12573	SGL_RS00045
TU2PN3-12575	SGL_RS00060
TU2PN3-12575	SGL_RS00055
TU2PN3-12577	SGL_RS00075
TU2PN3-12578	SGL_RS00080
TU2PN3-12579	SGL_RS00085
TU2PN3-12581	SGL_RS00105
TU2PN3-12581	SGL_RS00100
TU2PN3-12581	SGL_RS00095
TU2PN3-12582	SGL_RS00115
TU2PN3-12582	SGL_RS00110
TU2PN3-12659	SGL_RS00135
TU2PN3-12592	SGL_RS00165
TU2PN3-12661	SGL_RS00180
TU2PN3-12615	SGL_RS00320
TU2PN3-12617	SGL_RS00330
TU2PN3-12621	SGL_RS00350
TU2PN3-12622	SGL_RS00355
TU2PN3-12665	SGL_RS00375
TU2PN3-12666	SGL_RS00395
TU2PN3-12629	SGL_RS00405
TU2PN3-12630	SGL_RS00410
TU2PN3-12635	SGL_RS00435
TU2PN3-12640	SGL_RS00475
TU2PN3-12640	SGL_RS00470
TU2PN3-12642	SGL_RS00495
TU2PN3-12642	SGL_RS00490
TU2PN3-12669	SGL_RS00515
TU2PN3-12647	SGL_RS00525
TU2PN3-12648	SGL_RS00530
TU2PN3-12652	SGL_RS00560
TU2PN3-12652	SGL_RS00555
TU2PN3-12652	SGL_RS00550
TU2PN3-12653	SGL_RS00565
TU2PN3-12671	SGL_RS00585
TU2PN3-12656	SGL_RS00595
TU2PN3-12657	SGL_RS00600
TU2PN3-12483	SGL_RS01370
TU2PN3-12486	SGL_RS19725
TU2PN3-12487	SGL_RS01395
TU2PN3-12487	SGL_RS01390
TU2PN3-12488	SGL_RS01400
TU2PN3-12489	SGL_RS01405
TU2PN3-12490	SGL_RS01410
TU2PN3-12491	SGL_RS01420
TU2PN3-12492	SGL_RS01425
TU2PN3-12493	SGL_RS01445
TU2PN3-12493	SGL_RS01440
TU2PN3-12493	SGL_RS01435
TU2PN3-12493	SGL_RS01430
TU2PN3-12496	SGL_RS01465
TU2PN3-12497	SGL_RS01470
TU2PN3-12499	SGL_RS01485
TU2PN3-12503	SGL_RS01500
TU2PN3-12504	SGL_RS01505
TU2PN3-12505	SGL_RS01515
TU2PN3-12507	SGL_RS19320
TU2PN3-12508	SGL_RS01525
TU2PN3-12511	SGL_RS18595
TU2PN3-12512	SGL_RS01555
TU2PN3-12512	SGL_RS01550
TU2PN3-12512	SGL_RS01545
TU2PN3-12515	SGL_RS01575
TU2PN3-12516	SGL_RS01605
TU2PN3-12516	SGL_RS01600
TU2PN3-12516	SGL_RS01595
TU2PN3-12516	SGL_RS01590
TU2PN3-12516	SGL_RS01585
TU2PN3-12516	SGL_RS01580
TU2PN3-12519	SGL_RS01630
TU2PN3-12519	SGL_RS01625
TU2PN3-12520	SGL_RS01635
TU2PN3-12524	SGL_RS01655
TU2PN3-12525	SGL_RS01665
TU2PN3-12525	SGL_RS01660
TU2PN3-12526	SGL_RS01670
TU2PN3-12527	SGL_RS01675
TU2PN3-12528	SGL_RS01680
TU2PN3-12529	SGL_RS01690
TU2PN3-12530	SGL_RS01695
TU2PN3-12531	SGL_RS01715
TU2PN3-12531	SGL_RS01710
TU2PN3-12531	SGL_RS01705
TU2PN3-12531	SGL_RS01700
TU2PN3-12534	SGL_RS01735
TU2PN3-12535	SGL_RS01740
TU2PN3-12537	SGL_RS01755
TU2PN3-12541	SGL_RS01770
TU2PN3-12542	SGL_RS01775
TU2PN3-12543	SGL_RS01785
TU2PN3-12545	SGL_RS19330
TU2PN3-12547	SGL_RS01815
TU2PN3-12547	SGL_RS19535
TU2PN3-12547	SGL_RS19530
TU2PN3-12547	SGL_RS18620
TU2PN3-12548	SGL_RS01825
TU2PN3-12549	SGL_RS01840
TU2PN3-12549	SGL_RS01835
TU2PN3-12549	SGL_RS01830
TU2PN3-12550	SGL_RS01845
TU2PN3-12551	SGL_RS01850
TU2PN3-12552	SGL_RS01855
TU2PN3-12553	SGL_RS01860
TU2PN3-12554	SGL_RS01865
TU2PN3-12482	SGL_RS01365
TU2PN3-12765	SGL_RS00650
TU2PN3-12766	SGL_RS00665
TU2PN3-15604	SGL_RS00715
TU2PN3-12715	SGL_RS00720
TU2PN3-12716	SGL_RS00730
TU2PN3-12716	SGL_RS00725
TU2PN3-12768	SGL_RS00770
TU2PN3-12725	SGL_RS00795
TU2PN3-12771	SGL_RS00860
TU2PN3-12772	SGL_RS00885
TU2PN3-12736	SGL_RS00900
TU2PN3-12737	SGL_RS18545
TU2PN3-12738	SGL_RS00910
TU2PN3-12738	SGL_RS00905
TU2PN3-12743	SGL_RS00975
TU2PN3-12749	SGL_RS01015
TU2PN3-12775	SGL_RS01040
TU2PN3-12758	SGL_RS01075
TU2PN3-12758	SGL_RS01070
TU2PN3-12759	SGL_RS01080
TU2PN3-12760	SGL_RS01090
TU2PN3-12760	SGL_RS01085
TU2PN3-12761	SGL_RS01095
TU2PN3-12762	SGL_RS01100
TU2PN3-12763	SGL_RS01105
TU2PN3-12764	SGL_RS01110
TU2PN3-12777	SGL_RS01120
TU2PN3-12679	SGL_RS01205
TU2PN3-12679	SGL_RS01200
TU2PN3-12679	SGL_RS01195
TU2PN3-12679	SGL_RS01190
TU2PN3-12684	SGL_RS01235
TU2PN3-12685	SGL_RS01240
TU2PN3-12686	SGL_RS01245
TU2PN3-12704	SGL_RS01255
TU2PN3-12688	SGL_RS01270
TU2PN3-12689	SGL_RS01275
TU2PN3-12695	SGL_RS19695
TU2PN3-12696	SGL_RS19700
TU2PN3-12698	SGL_RS01315
TU2PN3-12701	SGL_RS01335
TU2PN3-12702	SGL_RS18575
TU2PN3-13123	SGL_RS04215
TU2PN3-15355	SGL_RS10085
TU2PN3-12902	SGL_RS02745
TU2PN3-13140	SGL_RS04310
TU2PN3-14418	SGL_RS19965
TU2PN3-13141	SGL_RS04320
TU2PN3-13141	SGL_RS04315
TU2PN3-13377	SGL_RS05960
TU2PN3-15245	SGL_RS18710
TU2PN3-14186	SGL_RS11585
TU2PN3-14870	SGL_RS20045
TU2PN3-15172	SGL_RS18640
TU2PN3-13875	SGL_RS09370
TU2PN3-14725	SGL_RS15310
TU2PN3-14377	SGL_RS12905
TU2PN3-12869	SGL_RS02460
TU2PN3-13285	SGL_RS05270
TU2PN3-15393	SGL_RS11280
TU2PN3-15157	SGL_RS18320
TU2PN3-15157	SGL_RS18315
TU2PN3-14855	SGL_RS16190
TU2PN3-14855	SGL_RS16185
TU2PN3-13524	SGL_RS06920
TU2PN3-13491	SGL_RS06680
TU2PN3-14260	SGL_RS12145
TU2PN3-14467	SGL_RS13495
TU2PN3-13614	SGL_RS07550
TU2PN3-13579	SGL_RS07265
TU2PN3-13579	SGL_RS07260
TU2PN3-13212	SGL_RS04810
TU2PN3-15342	SGL_RS09660
TU2PN3-14165	SGL_RS11425
TU2PN3-13654	SGL_RS07870
TU2PN3-13654	SGL_RS07865
TU2PN3-13654	SGL_RS07860
TU2PN3-14469	SGL_RS13505
TU2PN3-14926	SGL_RS16670
TU2PN3-15544	SGL_RS16460
TU2PN3-13220	SGL_RS04850
TU2PN3-13364	SGL_RS05880
TU2PN3-15958	NCR0870
TU2PN3-14376	SGL_RS12900
TU2PN3-14947	SGL_RS16810
TU2PN3-14527	SGL_RS13895
TU2PN3-14807	SGL_RS20010
TU2PN3-14277	SGL_RS18950
TU2PN3-14276	SGL_RS12245
TU2PN3-14266	SGL_RS12185
TU2PN3-14266	SGL_RS12180
TU2PN3-15443	SGL_RS12810
TU2PN3-16207	G2PN3-393
TU2PN3-15440	SGL_RS12685
TU2PN3-14624	SGL_RS14625
TU2PN3-15181	SGL_RS02500
TU2PN3-15180	SGL_RS20105
TU2PN3-13823	SGL_RS09050
TU2PN3-13799	SGL_RS08910
TU2PN3-14233	SGL_RS11940
TU2PN3-14329	SGL_RS12615
TU2PN3-14610	SGL_RS14520
TU2PN3-14610	SGL_RS14515
TU2PN3-15499	SGL_RS14450
TU2PN3-15112	SGL_RS18025
TU2PN3-14685	SGL_RS20000
TU2PN3-14683	SGL_RS15005
TU2PN3-14886	SGL_RS16355
TU2PN3-14866	SGL_RS19355
TU2PN3-15177	SGL_RS02410
TU2PN3-15064	SGL_RS17710
TU2PN3-15064	SGL_RS17705
TU2PN3-16093	SSL1378-AS
TU2PN3-14416	SGL_RS13150
TU2PN3-13952	SGL_RS09980
TU2PN3-15520	SGL_RS15195
TU2PN3-14704	SGL_RS15135
TU2PN3-15316	SGL_RS18780
TU2PN3-14314	SGL_RS12515
TU2PN3-13139	SGL_RS18695
TU2PN3-13138	SGL_RS18690
TU2PN3-16149	SSL1972-AS
TU2PN3-13054	SGL_RS03760
TU2PN3-13054	SGL_RS03755
TU2PN3-12916	SGL_RS02845
TU2PN3-16024	SGL_RS02215
TU2PN3-12831	SGL_RS02210
TU2PN3-12825	SGL_RS02180
TU2PN3-15385	SGL_RS10990
TU2PN3-14083	SGL_RS10900
TU2PN3-13504	SGL_RS06755
TU2PN3-13969	SGL_RS19885
TU2PN3-16172	SSL2501-AS
TU2PN3-13549	SGL_RS07080
TU2PN3-13589	SGL_RS07330
TU2PN3-13522	SGL_RS06910
TU2PN3-13861	SGL_RS09290
TU2PN3-16186	SSL2781-AS
TU2PN3-13855	SGL_RS09245
TU2PN3-13855	SGL_RS09240
TU2PN3-14070	SGL_RS10810
TU2PN3-15576	SGL_RS17500
TU2PN3-13111	SGL_RS04140
TU2PN3-13111	SGL_RS04135
TU2PN3-14189	SGL_RS11620
TU2PN3-13788	SGL_RS08805
TU2PN3-13780	SGL_RS08740
TU2PN3-13479	SGL_RS06610
TU2PN3-12966	SGL_RS19755
TU2PN3-16176	SGL_RS07845
TU2PN3-13163	SGL_RS04490
TU2PN3-13616	SGL_RS19580
TU2PN3-13616	SGL_RS07565
TU2PN3-13616	SGL_RS07560
TU2PN3-16049	SSL3382-AS2
TU2PN3-13611	SGL_RS07525
TU2PN3-13346	SGL_RS05705
TU2PN3-13995	SGL_RS10300
TU2PN3-15363	SGL_RS10215
TU2PN3-13192	SGL_RS04695
TU2PN3-13751	SGL_RS08555
TU2PN3-13406	SGL_RS06155
TU2PN3-13842	SGL_RS09155
TU2PN3-13648	SGL_RS07795
TU2PN3-12571	SGL_RS00035
TU2PN3-12576	SGL_RS00070
TU2PN3-12576	SGL_RS00065
TU2PN3-12584	SGL_RS18470
TU2PN3-12660	SGL_RS00175
TU2PN3-12609	SGL_RS18485
TU2PN3-12633	SGL_RS00425
TU2PN3-12636	SGL_RS00445
TU2PN3-12636	SGL_RS00440
TU2PN3-12638	SGL_RS18510
TU2PN3-12639	SGL_RS00465
TU2PN3-12649	SGL_RS00535
TU2PN3-12650	SGL_RS00540
TU2PN3-12672	SGL_RS00590
TU2PN3-12563	SGL_RS00610
TU2PN3-12495	SGL_RS01455
TU2PN3-12557	SGL_RS01475
TU2PN3-12533	SGL_RS01725
TU2PN3-12559	SGL_RS01745
TU2PN3-12710	SGL_RS00645
TU2PN3-12711	SGL_RS00660
TU2PN3-12711	SGL_RS00655
TU2PN3-12726	SGL_RS00805
TU2PN3-12726	SGL_RS00800
TU2PN3-12728	SGL_RS00820
TU2PN3-12730	SGL_RS00845
TU2PN3-12732	SGL_RS00855
TU2PN3-12735	SGL_RS00880
TU2PN3-12744	SGL_RS00980
TU2PN3-12676	SGL_RS01165
TU2PN3-12687	SGL_RS01265
TU2PN3-12687	SGL_RS01260
TU2PN3-14278	SGL_RS18955
TU2PN3-14637	SGL_RS14695
TU2PN3-14476	SGL_RS13545
TU2PN3-14334	SGL_RS12640
TU2PN3-15421	SGL_RS12055
TU2PN3-14250	SGL_RS12075
TU2PN3-15498	SGL_RS19635
